"date","mkt_name","price","SAFEX","SAFEX_adj","year","month","date_num","mktyear","frapurchmt","frasalesmt","NETPURCH","BPP","SPP","LUSAKA","CHOMA","MCHINJI","mktshare","msleftpc","aprodpc","exportban","mznetimports","yearmon","travel_hours","distance_km","area_harvested","production","stock_begin","stock_end","supply","consumption","feed","FSI","cropyear","day1rain","maxdays","raincytot","tmean","gdd","heatday","mean_price","cv_price","purchase_quantity","REGION","PROVINCE","monthly_buy","annual_purchase","annual_sales","annual_import","month_share_buy","month_share_sale","mill_dist","mill_dist_two","count_miller","miller","mill_dist_km","mill_dist_km2","weighted_fra_sales","frasales_miller","dist_fra_sales","dist_fra_sales_2","dev_share","long_run_share","pred_national_prod","pred_dist_prod","pred_dist_prod_dev","year_c","nation_avg","dev_price_square","buy_iv","buy_iv_dev","sell_iv","sell_iv2","prod_region","fra_purchase","fra_sales","price_deviation","trend","na_maxdays","na_rain","na_day1rain","na_tmean","na_heatday","prod_maxdays","prod_rain","prod_day1rain","prod_tmean","prod_heatday"
"2005-10-01","Choma",679.705511811024,563.009948730469,553.827870190993,2005,10,549,2005,5154.7,0,5154.7001953125,-102.368408203125,-82.74267578125,745.614013671875,822.368408203125,837.205017089844,45.6187057495117,6.96368598937988,67.6610717773438,1,4278.747,"Oct 2005",4.7625,290.706,750,1425,128,158,1558,1200,50,1150,"2004",41,25,1361.33167759168,24.6775461205854,213,0,601.668832020998,62.6046861367105,3314.25,"SOUTHWEST","SOUTHERN",191.025141034689,107409,8337.1,-91.743532,0.0576375170957799,0.00514763102303947,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.005815142845763,0.0290049328776563,75987332.9114356,127033.519421469,4423.31676566802,"2005",603.581085958005,5794.92821145178,127.033519421469,4423.31676566802,11345.4173338726,0.374573045736592,1,191.025141034689,0,5794.92821145178,2,28.125,951.762099164278,36.96875,25.2739232046168,2.125,24.3636363636364,1060.03543009491,39.2727272727273,25.287353562743,3.09090909090909
"2005-11-01","Choma",676.696062992126,565.557678222656,556.467510465054,2005,11,550,2005,2195.85,0,2195.85009765625,-170.350891113281,-171.558471679688,834.429809570312,890.350891113281,942.704345703125,49.0208358764648,6.52803325653076,67.6610717773438,1,10238.14654,"Nov 2005",4.7625,290.706,750,1425,128,158,1558,1200,50,1150,"2004",41,25,1361.33167759168,24.6775461205854,213,0,601.668832020998,62.6046861367105,3314.25,"SOUTHWEST","SOUTHERN",126.937579351587,107409,8337.1,-91.743532,0.0383005444222938,0.0800246694454129,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.005815142845763,0.0290049328776563,75987332.9114356,84414.686802644,2939.32578663679,"2005",603.581085958005,5345.79986670003,84.414686802644,2939.32578663679,176374.970894345,5.82308328512117,1,126.937579351587,0,5345.79986670003,2,28.125,951.762099164278,36.96875,25.2739232046168,2.125,24.3636363636364,1060.03543009491,39.2727272727273,25.287353562743,3.09090909090909
"2005-12-01","Choma",716.535433070866,593.746704101562,583.6434048963,2005,12,551,2005,742.8,0,742.799987792969,-165.964904785156,-266.660827636719,929.532165527344,885.964904785156,897.033203125,50.4701118469238,6.34244918823242,67.6610717773438,1,17055.237,"Dec 2005",4.7625,290.706,750,1425,128,158,1558,1200,50,1150,"2004",41,25,1361.33167759168,24.6775461205854,213,0,601.668832020998,62.6046861367105,3314.25,"SOUTHWEST","SOUTHERN",80.0833387053825,107409,8337.1,-91.743532,0.0241633367143041,0.170687431294754,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.005815142845763,0.0290049328776563,75987332.9114356,53256.1751173837,1854.38405032698,"2005",603.581085958005,12758.6845316927,53.2561751173837,1854.38405032698,376196.377133157,12.4202590906137,1,80.0833387053825,0,12758.6845316927,2,28.125,951.762099164278,36.96875,25.2739232046168,2.125,24.3636363636364,1060.03543009491,39.2727272727273,25.287353562743,3.09090909090909
"2006-01-01","Choma",730.564306358381,604.907531738281,592.342901142471,2006,1,552,2005,1454.65,19867.55,-18412.900390625,-201.052612304688,-15.4691162109375,866.228088378906,921.052612304688,883.366394042969,50.9603652954102,6.27967023849487,67.6610717773438,1,25169.29265,"Jan 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",160.860723463144,77211.95,88034.94,-1.29538426,0.0111563570672315,0.188095457564663,0,30288.9315261915,1,1,1,30.2889315261915,389.559803921569,19867.55,389.559803921569,12.8614574464176,-0.0122233090077702,0.0290049328776563,6894502,2230.98768201545,37.4395961379323,"2006",541.882144523723,35600.9581945999,2.23098768201545,37.4395961379323,37614.3078193856,1.2418499406907,1,160.860723463144,12.8614574464176,35600.9581945999,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-02-01","Choma",730.564306358381,535.971435546875,524.150415552348,2006,2,553,2005,0,29646.68,-29646.6796875,-260.26318359375,-195.796081542969,872.319702148438,980.26318359375,609.970275878906,51.9204444885254,6.15672969818115,67.6610717773438,1,29479.3493,"Feb 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",14.796346914071,77211.95,88034.94,-1.29538426,0.00102618790908165,0.243890536556651,0,30288.9315261915,1,1,1,30.2889315261915,581.307450980392,29646.68,581.307450980392,19.1920751802593,-0.0122233090077702,0.0290049328776563,6894502,205.21148353335,3.443781930438,"2006",541.882144523723,35600.9581945999,0.20521148353335,3.443781930438,48771.904622541,1.61022202385604,1,14.796346914071,19.1920751802593,35600.9581945999,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-03-01","Choma",730.564306358381,596.674621582031,581.780806014151,2006,3,554,2005,0,24157.61,-24157.609375,-136.725158691406,-186.412292480469,877.192993164062,856.725158691406,1218.54931640625,51.9204444885254,6.15672969818115,67.6610717773438,1,27504.963,"Mar 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",2.89682290111355,77211.95,88034.94,-1.29538426,0.000200906659808482,0.244740732616785,0,30288.9315261915,1,1,1,30.2889315261915,473.67862745098,24157.61,473.67862745098,15.6386707481372,-0.0122233090077702,0.0290049328776563,6894502,40.1762224502572,0.674222253673091,"2006",541.882144523723,35600.9581945999,0.0401762224502573,0.674222253673091,48941.9222121563,1.61583521590503,1,2.89682290111355,15.6386707481372,35600.9581945999,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-04-01","Choma",587.028901734104,582.69775390625,566.805368826362,2006,4,555,2005,0,8807,-8807,193.684204101562,-109.787414550781,804.093566894531,526.315795898438,469.293334960938,51.9204444885254,6.15672969818115,67.6610717773438,1,15212.58215,"Apr 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",2.84028699175494,77211.95,88034.94,-1.29538426,0.000196985660459814,0.0241549095344685,0,30288.9315261915,1,1,1,30.2889315261915,172.686274509804,8807,172.686274509804,5.70129964341853,-0.0122233090077702,0.0290049328776563,6894502,39.3921223004186,0.661063779882177,"2006",541.882144523723,2038.22968661305,0.0393921223004186,0.661063779882177,4830.36759283016,0.159476328461875,1,2.84028699175494,5.70129964341853,2038.22968661305,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-05-01","Choma",365.315028901734,673.147766113281,652.313186691732,2006,5,556,2006,0,150,-150,352.105255126953,196.315795898438,473.684204101562,407.894744873047,384.850891113281,0,37.5218772888184,114.56950378418,1,2409.15,"May 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",0,77211.95,88034.94,-1.29538426,0,0.0400225850449162,0,30288.9315261915,1,1,1,30.2889315261915,2.94117647058824,150,2.94117647058824,0.0971040021020529,-0.0122233090077702,0.0290049328776563,6894502,0,0,"2006",541.882144523723,31175.946319069,0,0,8003.49914398908,0.264238411218576,1,0,0.0971040021020529,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-06-01","Choma",365.315028901734,748.271301269531,719.839273396444,2006,6,557,2006,1202.85,500,702.849975585938,365.263153076172,234.210510253906,565.789489746094,394.736846923828,395.685150146484,0,37.5218772888184,114.56950378418,1,191.622,"Jun 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",10.2018114660536,77211.95,88034.94,-1.29538426,0.0212692827396094,0.00126235495194455,0,30288.9315261915,1,1,1,30.2889315261915,9.80392156862745,500,9.80392156862745,0.323680007006843,-0.0122233090077702,0.0290049328776563,6894502,4253.31562188405,71.3775429663689,"2006",541.882144523723,31175.946319069,4.25331562188406,71.3775429663689,252.438885843079,0.00833436087452573,1,10.2018114660536,0.323680007006843,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-07-01","Choma",365.315028901734,798.473083496094,762.855194953,2006,7,558,2006,40628.05,26.75,40601.30078125,340.994140625,-331.228057861328,491.228057861328,419.005859375,426.346771240234,0.264550775289536,37.4226150512695,114.56950378418,1,39.172,"Jul 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",91.2536083820807,77211.95,88034.94,-1.29538426,0.190250408385449,6.75359899290332e-05,0,30288.9315261915,1,1,1,30.2889315261915,0.524509803921569,26.75,0.524509803921569,0.0173168803748661,-0.0122233090077702,0.0290049328776563,6894502,38045.2431782621,638.460961055945,"2006",541.882144523723,31175.946319069,38.0452431782621,638.460961055945,13.5054803926047,0.000445888306787127,1,91.2536083820807,0.0173168803748661,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-08-01","Choma",365.315028901734,847.080444335938,803.771068229947,2006,8,559,2006,130157.9,0,130157.8984375,352.105255126953,-365.731018066406,525.731018066406,407.894744873047,466.495727539062,9.20014762878418,34.0698089599609,114.56950378418,1,4.725,"Aug 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",171.70657098448,77211.95,88034.94,-1.29538426,0.357983052193224,0,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,-0.0122233090077702,0.0290049328776563,6894502,71587.5061187484,1201.35460146801,"2006",541.882144523723,31175.946319069,71.5875061187484,1201.35460146801,0,0,1,171.70657098448,0,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-09-01","Choma",365.315028901734,836.87353515625,792.070336824453,2006,9,560,2006,187269.9,0,187269.90625,312.631591796875,-348.771942138672,508.771942138672,447.368408203125,502.029602050781,37.8266372680664,23.3286113739014,114.56950378418,1,46.163,"Sep 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",142.84716675592,77211.95,88034.94,-1.29538426,0.297815421152758,0.00190615597743626,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,-0.0122233090077702,0.0290049328776563,6894502,59555.5101098001,999.438170041865,"2006",541.882144523723,31175.946319069,59.5555101098001,999.438170041865,381.18271762305,0.0125848849205339,1,142.84716675592,0,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-10-01","Choma",365.315028901734,735.964172363281,692.885814979443,2006,10,561,2006,0,306,-306,269.868408203125,-242.468200683594,552.631591796875,490.131591796875,457.264221191406,79.0141448974609,7.87428569793701,114.56950378418,1,-2004.568,"Oct 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",27.6458350749908,77211.95,88034.94,-1.29538426,0.0576375170957799,0.00514763102303947,0,30288.9315261915,1,1,1,30.2889315261915,6,306,6,0.198092164288188,-0.0122233090077702,0.0290049328776563,6894502,11526.0375665396,193.425627151845,"2006",541.882144523723,31175.946319069,11.5260375665396,193.425627151845,1029.39528869091,0.033985856774141,1,27.6458350749908,0.198092164288188,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-11-01","Choma",365.315028901734,892.08251953125,839.866051617004,2006,11,562,2006,16053.9,109,15944.900390625,260,-176.798675537109,565.789489746094,500,632.5712890625,79.0141448974609,7.87428569793701,114.56950378418,1,-5176.26466,"Nov 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",18.3708561321532,77211.95,88034.94,-1.29538426,0.0383005444222938,0.0800246694454129,0,30288.9315261915,1,1,1,30.2889315261915,2.13725490196078,109,2.13725490196078,0.0705622415274918,-0.0122233090077702,0.0290049328776563,6894502,7659.13481485827,128.532719631701,"2006",541.882144523723,31175.946319069,7.65913481485827,128.532719631701,16002.8986804721,0.52834147241655,1,18.3708561321532,0.0705622415274918,31175.946319069,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2006-12-01","Choma",438.364884393064,924.591918945312,867.08900327553,2006,12,563,2006,14196.9,4464.35,9732.5498046875,233.684204101562,-238.538024902344,748.538024902344,526.315795898438,707.227233886719,82.5449905395508,6.54944753646851,114.56950378418,1,-10703.222,"Dec 2006",4.7625,290.706,585,1366,158,179,1529,1250,50,1200,"2005",35,34,1400.6734848363,24.6398203345644,213,0,481.190992292871,163.370065172616,479.65,"SOUTHWEST","SOUTHERN",11.589944455016,77211.95,88034.94,-1.29538426,0.0241633367143041,0.170687431294754,0,30288.9315261915,1,1,1,30.2889315261915,87.5362745098039,4464.35,87.5362745098039,2.890041678562,-0.0122233090077702,0.0290049328776563,6894502,4832.05281447501,81.0896928519442,"2006",541.882144523723,10715.8231449586,4.83205281447501,81.0896928519442,34133.1452909432,1.12691810410769,1,11.589944455016,2.890041678562,10715.8231449586,3,30.375,1107.90077865707,36.40625,25.1881072665828,4.875,28.4545454545455,1142.54045484669,35.4545454545455,25.2135224071182,5.36363636363636
"2007-01-01","Choma",396.016318537859,914.720092773438,851.60014995809,2007,1,564,2006,0,3630.05,-3630.05004882812,233.684204101562,152.353759765625,739.183776855469,526.315795898438,686.115417480469,85.6674118041992,5.37785720825195,114.56950378418,1,-7571.2275,"Jan 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",157.538360328523,390964.15,60313.98,82.17296444,0.0111563570672315,0.188095457564663,0,30288.9315261915,1,1,1,30.2889315261915,71.1774509803922,3630.05,71.1774509803922,2.34994921887038,0.00380173842502788,0.0290049328776563,259122768,83849.377886575,2750.81897925942,"2007",459.79828672351,4068.13946563535,83.849377886575,2750.81897925942,1413695.08030649,46.6736530169126,1,157.538360328523,2.34994921887038,4068.13946563535,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-02-01","Choma",396.016318537859,1059.98315429688,988.072933556228,2007,2,565,2006,0,2908.5,-2908.5,198.596496582031,225.788452148438,720.469055175781,561.403503417969,690.138732910156,85.6674118041992,5.37785720825195,114.56950378418,1,-8381.565,"Feb 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",14.4907481547465,390964.15,60313.98,82.17296444,0.00102618790908165,0.243890536556651,0,30288.9315261915,1,1,1,30.2889315261915,57.0294117647059,2908.5,57.0294117647059,1.88284660075881,0.00380173842502788,0.0290049328776563,259122768,7712.66258803726,253.026786394248,"2007",459.79828672351,4068.13946563535,7.71266258803726,253.026786394248,1833041.88270956,60.5185389628052,1,14.4907481547465,1.88284660075881,4068.13946563535,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-03-01","Choma",396.016318537859,1279.7578125,1184.72557682553,2007,3,566,2006,0,2522.5,-2522.5,191.179260253906,277.886108398438,667.447204589844,568.820739746094,626.944091796875,85.6674118041992,5.37785720825195,114.56950378418,0,-43618.59684,"Mar 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",2.83699289782259,390964.15,60313.98,82.17296444,0.000200906659808482,0.244740732616785,0,30288.9315261915,1,1,1,30.2889315261915,49.4607843137255,2522.5,49.4607843137255,1.63296563534952,0.00380173842502788,0.0290049328776563,259122768,1509.98200727107,49.5374833855092,"2007",459.79828672351,4068.13946563535,1.50998200727107,49.5374833855092,1839431.81898484,60.7295050138776,1,2.83699289782259,1.63296563534952,4068.13946563535,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-04-01","Choma",396.016318537859,1118.20556640625,1026.4816764622,2007,4,567,2006,0,535.15,-535.150024414062,288.508758544922,348.888916015625,611.111083984375,471.491241455078,540.413024902344,85.6674118041992,5.37785720825195,114.56950378418,1,-33652.29312,"Apr 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",2.78162466207001,390964.15,60313.98,82.17296444,0.000196985660459814,0.0241549095344685,0,30288.9315261915,1,1,1,30.2889315261915,10.493137254902,535.15,10.493137254902,0.346434711499424,0.00380173842502788,0.0290049328776563,259122768,1480.51240943566,48.5706839759007,"2007",459.79828672351,4068.13946563535,1.48051240943566,48.5706839759007,181544.398871978,5.99375381449135,1,2.78162466207001,0.346434711499424,4068.13946563535,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-05-01","Choma",396.016318537859,1092.99633789062,998.757821140319,2007,5,568,2007,0,300,-300,344.593658447266,332.807006835938,627.192993164062,415.406341552734,492.363342285156,0,42.9792785644531,157.916137695312,1,-19618.755,"May 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",0,390964.15,60313.98,82.17296444,0,0.0400225850449162,0,30288.9315261915,1,1,1,30.2889315261915,5.88235294117647,300,5.88235294117647,0.194208004204106,0.00380173842502788,0.0290049328776563,259122768,0,0,"2007",459.79828672351,4068.13946563535,0,0,300803.285266446,9.93112896723791,1,0,0.194208004204106,4068.13946563535,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-06-01","Choma",330.023498694517,1077.00671386719,977.180187389136,2007,6,569,2007,18476.3,0,18476.30078125,325.184509277344,381.052612304688,578.947387695312,434.815490722656,466.977600097656,0,42.9792785644531,157.916137695312,0,-839.589,"Jun 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",306.676470501743,390964.15,60313.98,82.17296444,0.0212692827396094,0.00126235495194455,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.00380173842502788,0.0290049328776563,259122768,159856.493930996,5244.3594519937,"2007",459.79828672351,16841.49560797,159.856493930996,5244.3594519937,9487.65593954353,0.313238383180977,1,306.676470501743,0,16841.49560797,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-07-01","Choma",330.023498694517,1061.41821289062,954.799166585627,2007,7,570,2007,114267.95,0,114267.953125,209.565734863281,337.192993164062,622.807006835938,550.434265136719,464.603942871094,3.46236634254456,41.4911766052246,157.916137695312,0,-1098.343,"Jul 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",2743.1730759077,390964.15,60313.98,82.17296444,0.190250408385449,6.75359899290332e-05,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.00380173842502788,0.0290049328776563,259122768,1429891.34263568,46909.9752764026,"2007",459.79828672351,16841.49560797,1429.89134263568,46909.9752764026,507.589592765579,0.0167582535001822,1,2743.1730759077,0,16841.49560797,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-08-01","Choma",330.023498694517,1165.46472167969,1041.76823716422,2007,8,571,2007,182596.25,0,182596.25,202.982482910156,221.150756835938,738.849243164062,557.017517089844,513.752563476562,24.8756084442139,32.2879219055176,157.916137695312,0,-765.53,"Aug 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",5161.66813381105,390964.15,60313.98,82.17296444,0.357983052193224,0,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.00380173842502788,0.0290049328776563,259122768,2690542.80348414,88267.7533797066,"2007",459.79828672351,16841.49560797,2690.54280348414,88267.7533797066,0,0,1,5161.66813381105,0,16841.49560797,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-09-01","Choma",330.023498694517,1194.61010742188,1061.80373943924,2007,9,572,2007,81109.55,0,81109.546875,166.533569335938,203.662658691406,756.337341308594,593.466430664062,564.221435546875,59.0932312011719,17.5814323425293,157.916137695312,0,-5999.397,"Sep 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",4294.12610374633,390964.15,60313.98,82.17296444,0.297815421152758,0.00190615597743626,0,30288.9315261915,1,1,1,30.2889315261915,0,0,0,0,0.00380173842502788,0.0290049328776563,259122768,2238332.60608285,73432.2420738404,"2007",459.79828672351,16841.49560797,2238.33260608285,73432.2420738404,14326.3604687107,0.472989958603275,1,4294.12610374633,0,16841.49560797,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-10-01","Choma",330.023498694517,1179.89318847656,1039.15222514343,2007,10,573,2007,0,317.5,-317.5,201.812866210938,116.842102050781,763.157897949219,558.187133789062,577.755126953125,74.2927551269531,11.0487861633301,157.916137695312,0,-13488.681,"Oct 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",831.060949624777,390964.15,60313.98,82.17296444,0.0576375170957799,0.00514763102303947,0,30288.9315261915,1,1,1,30.2889315261915,6.22549019607843,317.5,6.22549019607843,0.205536804449345,0.00380173842502788,0.0290049328776563,259122768,433194.269624365,14211.6620137729,"2007",459.79828672351,16841.49560797,433.194269624366,14211.6620137729,38688.7633902706,1.27732347893539,1,831.060949624777,0.205536804449345,16841.49560797,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-11-01","Choma",330.023498694517,1211.17529296875,1063.39194348088,2007,11,574,2007,0,22779.68,-22779.6796875,204.444458007812,168.421081542969,631.578918457031,555.555541992188,644.294494628906,74.2927551269531,11.0487861633301,157.916137695312,0,-9322.10982,"Nov 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",552.245974888948,390964.15,60313.98,82.17296444,0.0383005444222938,0.0800246694454129,0,30288.9315261915,1,1,1,30.2889315261915,446.660392156863,22779.68,446.660392156863,14.7466539640273,0.00380173842502788,0.0290049328776563,259122768,287860.706068581,9443.75156495051,"2007",459.79828672351,16841.49560797,287.860706068581,9443.75156495051,601452.491000433,19.857170943133,1,552.245974888948,14.7466539640273,16841.49560797,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
"2007-12-01","Choma",396.016318537859,1121.99645996094,978.184393796229,2007,12,575,2007,0,27320.6,-27320.599609375,159.173217773438,132.39990234375,631.578918457031,600.826782226562,680.087646484375,74.2927551269531,11.0487861633301,157.916137695312,0,-17293.4014,"Dec 2007",4.7625,290.706,540,1212,179,201,1451,1250,50,1200,"2006",42,19,1224.12652508389,24.1740040258847,212,1,363.019908616188,34.4636261647069,14418.75,"SOUTHWEST","SOUTHERN",348.405111249373,390964.15,60313.98,82.17296444,0.0241633367143041,0.170687431294754,0,30288.9315261915,1,1,1,30.2889315261915,535.698039215686,27320.6,535.698039215686,17.6862639988623,0.00380173842502788,0.0290049328776563,259122768,181607.736194573,5957.94530735994,"2007",459.79828672351,4068.13946563535,181.607736194573,5957.94530735994,1282859.16638147,42.354058124241,1,348.405111249373,17.6862639988623,4068.13946563535,4,24.4375,1107.6793552376,37.15625,24.7014244397817,4.90625,19.1818181818182,1078.08400147717,40.0909090909091,24.7657035023343,5.36363636363636
