X,Y,id,Country,Province,Prov_code,District_n,Dist_iaa,Pcode_CSO,Dist_code,HASC_code,ID_statoid,Pop2010,Male10,Female10,Source,Shape_Leng,Shape_Area,ISO3V10,shape_le_1,ID_1,Unsdcode,Countryeng,Shape_Le_2,shape_ar_1
2475645.91235263,-1513975.42455043,0,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2550199.02493849,-1520031.24496402,1,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2607245.91709977,-1487432.69757842,2,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2515840.40683785,-1485718.06881981,3,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2511945.37343485,-1466329.37007855,4,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2459102.89519781,-1493661.6641001,5,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2627318.79096915,-1496513.58278254,6,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2628094.9778608,-1476421.31279687,7,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2502041.05134889,-1486113.65190888,8,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2465139.34450063,-1508625.50169045,9,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2539640.72253443,-1497622.53453138,10,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2505330.47539916,-1494224.48969394,11,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2593153.79014409,-1481139.60099536,12,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2620229.77974007,-1472167.44962717,13,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2580326.82405954,-1466643.92764158,14,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2561365.24198556,-1487874.01822396,15,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2615941.02569981,-1549011.64916425,16,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2548594.12501717,-1494511.28538434,17,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2607898.93409614,-1502404.14055502,18,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2553897.59215942,-1517368.29579808,19,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2570091.58743034,-1538402.20518191,20,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2623492.82274979,-1532306.3172462,21,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2557338.85204496,-1485123.84925283,22,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2485120.51060976,-1495469.82175106,23,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2542276.9471964,-1502152.50123972,24,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2540629.55166106,-1475943.53920302,25,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2451119.56156907,-1494975.56953422,26,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2511617.6789135,-1504131.67548832,27,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2605233.91865025,-1491872.77168364,28,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2575219.24757875,-1443494.99640714,29,Zambia,North-Western,ZMB70,Zambezi,Zambezi,ZMB700707,0707,ZM.NW.ZA,76.00000,80306.00000,39278.00000,41028.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.05453,1.19038,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2468972.29655947,-1433035.61692956,0,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2542047.5476212,-1432901.89021943,1,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2487840.62218126,-1432588.3843747,2,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2454004.76818678,-1432599.11055979,3,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2519508.98513265,-1432706.59562577,4,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2519099.73567455,-1432386.99627159,5,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2506542.13427774,-1432817.85672524,6,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2477960.70625567,-1433654.51780941,7,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2448424.50534218,-1433672.97681535,8,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2499117.11388899,-1432446.42094477,9,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2548571.63765138,-1432412.82544137,10,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2446219.97091177,-1460538.2264284,11,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2446235.01654738,-1464514.45334543,12,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2450507.63608308,-1431994.12579313,13,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2531142.31619605,-1432467.66848347,14,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2464932.69451535,-1433763.76939641,15,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2511344.4246839,-1432726.62946959,16,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2473273.63520732,-1432655.42982013,17,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2446123.1126661,-1461537.25653438,18,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2477358.78526561,-1433467.2503415,19,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2452932.07437714,-1433071.19250393,20,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2467764.88868643,-1434058.78049317,21,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2481593.67145402,-1433528.73226128,22,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2506887.80619719,-1432706.96418641,23,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2446259.92148912,-1482165.42951853,24,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2538043.31713598,-1432304.43000995,25,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2480791.9812381,-1432686.62228059,26,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2476683.83686277,-1432426.0083381,27,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2522043.68638914,-1432123.31318204,28,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2500717.0379944,-1432686.35676073,29,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,AGO,81.11667,3,24,Angola,8927441.04860,1253023462820.00000
2456333.62117827,-1443090.86538724,0,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2487175.7686106,-1452854.41136713,1,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2547939.32105979,-1434252.59793482,2,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2463321.71481754,-1486751.71367282,3,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2460298.40165304,-1439677.07272463,4,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2536285.19809261,-1445699.99926676,5,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
2536257.571166,-1462469.28140869,6,Zambia,North-Western,ZMB70,Chavuma,Chavuma,ZMB700701,0701,ZM.NW.CV,76.00000,35041.00000,17003.00000,18038.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.47221,0.39188,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
