date,value
3/2/2009,548.5553
2/27/2009,562.8246
2/26/2009,562.9903
2/25/2009,565.0578
2/24/2009,553.5245
2/23/2009,550.8019
2/20/2009,539.0113
2/19/2009,556.0587
2/18/2009,557.7589
2/17/2009,551.8179
2/16/2009,546.4585
2/13/2009,544.5284
2/12/2009,531.4156
2/11/2009,530.8555
2/10/2009,539.6948
2/9/2009,535.4598
2/6/2009,525.695
2/5/2009,514.9149
2/4/2009,511.3469
2/3/2009,508.2985
2/2/2009,505.4977
1/30/2009,505.756
1/29/2009,514.1226
1/28/2009,514.6506
1/27/2009,517.4906
1/26/2009,503.0097
1/23/2009,497.8131
1/22/2009,514.63
1/21/2009,497.6109
1/20/2009,490.3694
1/19/2009,500.2375
1/16/2009,505.0812
1/15/2009,488.643
1/14/2009,501.4558
1/13/2009,488.0997
1/12/2009,497.5938
1/9/2009,511.5304
1/8/2009,506.0097
1/7/2009,527.5702
1/6/2009,522.2494
1/5/2009,514.1838
1/2/2009,514.9095
12/31/2008,523.4573
12/30/2008,511.9985
12/29/2008,515.2631
12/24/2008,504.7404
12/23/2008,500.5617
12/22/2008,503.3285
12/19/2008,509.4932
12/18/2008,515.2252
12/17/2008,507.2387
12/15/2008,512.2598
12/12/2008,498.38
12/11/2008,488.5159
12/10/2008,482.9975
12/9/2008,476.6494
12/8/2008,474.5567
12/5/2008,464.6217
12/4/2008,462.7906
12/3/2008,445.6107
12/2/2008,439.6337
12/1/2008,443.718
11/28/2008,454.1787
11/27/2008,453.4958
11/26/2008,451.6104
11/25/2008,445.8102
11/24/2008,433.2576
11/21/2008,432.8579
11/20/2008,427.8664
11/19/2008,436.5931
11/18/2008,445.2109
11/17/2008,442.1532
11/14/2008,406.0592
11/13/2008,401.9546
11/12/2008,395.4395
11/11/2008,385.4752
11/10/2008,392.9337
11/7/2008,390.3921
11/6/2008,394.7201
11/5/2008,397.5789
11/4/2008,395.8922
11/3/2008,409.0863
10/31/2008,464.0948
10/30/2008,490.7176
10/29/2008,455.704
10/28/2008,437.7458
10/27/2008,402.3401
10/24/2008,386.9611
10/23/2008,385.3093
10/22/2008,398.1529
10/21/2008,422.4803
10/20/2008,418.4691
10/17/2008,409.4131
10/16/2008,385.9463
10/15/2008,412.0895
10/14/2008,422.0038
10/13/2008,433.6335
10/10/2008,414.4158
10/9/2008,412.8062
10/8/2008,393.9857
10/7/2008,403.2158
10/6/2008,412.3791
10/3/2008,412.034
10/2/2008,419.108
10/1/2008,429.1673
9/30/2008,429.9728
9/29/2008,433.3608
9/26/2008,437.4778
9/25/2008,434.1636
9/23/2008,443.4254
9/22/2008,444.6249
9/19/2008,443.2119
9/18/2008,436.1226
9/17/2008,435.6771
9/16/2008,427.304
9/15/2008,429.3558
9/12/2008,429.4809
9/11/2008,418.8209
9/10/2008,423.9433
9/9/2008,435.7014
9/8/2008,452.5267
9/5/2008,436.3813
9/4/2008,458.8617
9/3/2008,456.0898
9/2/2008,455.006
9/1/2008,455.5352
8/29/2008,457.0012
8/28/2008,456.6084
8/27/2008,450.5187
8/26/2008,450.4078
8/25/2008,461.0065
8/22/2008,464.9588
8/21/2008,468.5897
8/20/2008,464.085
8/19/2008,444.7688
8/18/2008,431.4632
8/15/2008,429.682
8/14/2008,436.6306
8/13/2008,429.0513
8/12/2008,431.9919
8/11/2008,440.3893
8/8/2008,442.522
8/7/2008,445.9365
8/6/2008,453.0656
8/5/2008,460.4796
8/4/2008,470.8514
8/1/2008,466.2165
7/31/2008,476.3271
7/30/2008,473.8562
7/29/2008,466.7549
7/28/2008,465.1656
7/25/2008,458.2436
7/24/2008,457.8303
7/23/2008,454.2076
7/22/2008,443.4844
7/21/2008,448.6462
7/18/2008,446.112
7/17/2008,444.0908
7/16/2008,438.517
7/15/2008,445.5435
7/14/2008,435.4866
7/11/2008,426.4705
7/10/2008,432.9226
7/9/2008,435.0179
7/8/2008,427.9777
7/7/2008,434.1828
7/4/2008,434.1825
7/3/2008,425.206
7/2/2008,410.6286
7/1/2008,404.9639
6/30/2008,404.8665
6/27/2008,402.9366
6/26/2008,404.6931
6/25/2008,394.7706
6/24/2008,397.4614
6/23/2008,398.8118
6/20/2008,397.4695
6/19/2008,402.3531
6/18/2008,396.5889
6/17/2008,398.3746
6/13/2008,412.5294
6/12/2008,403.6729
6/11/2008,408.7743
6/10/2008,406.3907
6/9/2008,422.1103
6/6/2008,423.9096
6/5/2008,428.5696
6/4/2008,431.1517
6/3/2008,435.3672
6/2/2008,440.8086
5/30/2008,452.0661
5/29/2008,451.1889
5/28/2008,445.4043
5/27/2008,444.9565
5/26/2008,444.8113
5/23/2008,440.2592
5/22/2008,439.1213
5/21/2008,449.0126
5/20/2008,449.1952
5/19/2008,457.7162
5/16/2008,444.6382
5/15/2008,447.5905
5/14/2008,436.7122
5/13/2008,437.9125
5/12/2008,442.105
5/9/2008,441.3197
5/8/2008,431.9105
5/7/2008,447.536
5/6/2008,451.8998
5/5/2008,453.7668
4/30/2008,457.6005
4/29/2008,459.825
4/25/2008,450.1951
4/24/2008,444.7295
4/23/2008,464.0532
4/22/2008,458.0105
4/21/2008,449.2407
4/18/2008,440.4689
4/17/2008,436.2107
4/16/2008,434.8332
4/15/2008,441.7721
4/14/2008,449.2176
4/11/2008,456.0001
4/10/2008,448.5552
4/9/2008,454.4642
4/8/2008,454.9268
4/7/2008,459.4262
4/4/2008,457.6886
4/3/2008,457.6216
4/2/2008,453.4086
4/1/2008,448.2354
3/31/2008,454.3416
3/28/2008,459.4366
3/27/2008,460.5856
3/26/2008,447.3322
3/25/2008,450.0641
3/20/2008,442.3304
3/19/2008,446.9471
3/18/2008,447.0624
3/17/2008,450.7465
3/14/2008,460.5322
3/13/2008,460.1194
3/12/2008,470.9351
3/11/2008,461.3274
3/10/2008,459.8552
3/7/2008,462.8293
3/6/2008,477.0314
3/5/2008,475.4594
3/4/2008,480.603
3/3/2008,468.6378
2/29/2008,492.5198
2/28/2008,502.0409
2/27/2008,504.4709
2/26/2008,485.5918
2/25/2008,486.0145
2/22/2008,478.3501
2/21/2008,476.3933
2/20/2008,478.3896
2/19/2008,494.0693
2/18/2008,491.2478
2/15/2008,491.7292
2/14/2008,491.6334
2/13/2008,483.9671
2/12/2008,488.2442
2/11/2008,482.0936
2/8/2008,488.3763
2/7/2008,489.5329
2/6/2008,493.5906
2/5/2008,503.7956
2/4/2008,508.3445
2/1/2008,505.7206
1/31/2008,519.8978
1/30/2008,528.0618
1/29/2008,531.447
1/28/2008,523.492
1/25/2008,537.3992
1/24/2008,534.9238
1/23/2008,538.4382
1/22/2008,516.8413
1/21/2008,525.8132
1/18/2008,529.2329
1/17/2008,538.5301
1/16/2008,542.8238
1/15/2008,556.9287
1/14/2008,557.946
1/11/2008,563.206
1/10/2008,557.8393
1/9/2008,557.2238
1/8/2008,559.6631
1/7/2008,558.9899
1/4/2008,562.4353
1/3/2008,561.244
1/2/2008,565.3711
12/31/2007,567.331
12/28/2007,562.2621
12/27/2007,552.9501
12/24/2007,550.1065
12/21/2007,544.0043
12/20/2007,545.9517
12/19/2007,553.5837
12/18/2007,557.0378
12/14/2007,567.7377
12/13/2007,569.8175
12/12/2007,571.378
12/11/2007,573.9852
12/10/2007,575.9743
12/7/2007,567.2588
12/6/2007,566.8956
12/5/2007,562.0895
12/4/2007,564.1533
12/3/2007,555.5398
11/30/2007,551.2445
11/29/2007,541.5502
11/28/2007,538.3019
11/27/2007,543.3026
11/26/2007,565.9542
11/23/2007,556.7159
11/22/2007,552.6601
11/21/2007,544.923
11/20/2007,550.763
11/19/2007,555.0132
11/16/2007,554.2594
11/15/2007,559.4559
11/14/2007,565.0858
11/13/2007,557.2948
11/12/2007,562.2392
11/9/2007,589.4245
11/8/2007,583.0044
11/7/2007,586.2019
11/6/2007,585.4112
11/5/2007,577.788
11/2/2007,576.2387
11/1/2007,581.3557
10/31/2007,579.9253
10/30/2007,578.1369
10/29/2007,585.0849
10/26/2007,580.5075
10/25/2007,575.518
10/24/2007,568.2075
10/23/2007,559.5903
10/22/2007,555.4694
10/19/2007,558.2603
10/18/2007,567.1571
10/17/2007,567.8878
10/16/2007,557.9785
10/15/2007,568.7798
10/12/2007,566.367
10/11/2007,557.6534
10/10/2007,563.4625
10/9/2007,560.5796
10/8/2007,563.5245
10/5/2007,556.5669
10/4/2007,559.0622
10/3/2007,561.0589
10/2/2007,564.6687
10/1/2007,563.1025
9/28/2007,563.6309
9/27/2007,562.1284
9/26/2007,552.2694
9/25/2007,541.6398
9/21/2007,548.9657
9/20/2007,551.3964
9/19/2007,550.0697
9/18/2007,549.9602
9/17/2007,552.4383
9/14/2007,554.7237
9/13/2007,554.4348
9/12/2007,565.226
9/11/2007,560.2977
9/10/2007,557.3123
9/7/2007,562.6021
9/6/2007,560.7063
9/5/2007,560.3608
9/4/2007,558.1649
9/3/2007,564.9004
8/31/2007,572.4793
8/30/2007,566.0724
8/29/2007,556.7178
8/28/2007,556.0715
8/27/2007,561.0618
8/24/2007,553.7327
8/23/2007,558.2387
8/22/2007,553.3159
8/21/2007,539.5259
8/20/2007,558.4917
8/17/2007,551.1747
8/16/2007,533.6094
8/15/2007,540.4915
8/14/2007,554.8521
8/13/2007,551.6161
8/10/2007,551.5509
8/8/2007,557.5882
8/7/2007,561.0385
8/6/2007,556.7934
8/3/2007,560.9867
8/2/2007,557.0591
8/1/2007,547.608
7/31/2007,549.9732
7/30/2007,542.0831
7/27/2007,545.3803
7/26/2007,559.7173
7/25/2007,559.8122
7/24/2007,559.8458
7/23/2007,557.6038
7/20/2007,556.3718
7/19/2007,558.7538
7/18/2007,552.8933
7/17/2007,549.6299
7/16/2007,544.6937
7/13/2007,548.7674
7/12/2007,538.5949
7/11/2007,539.6005
7/10/2007,542.2845
7/9/2007,540.5747
7/6/2007,536.5604
7/5/2007,543.4698
7/4/2007,538.9869
7/3/2007,540.3183
7/2/2007,537.9417
6/29/2007,531.2545
6/28/2007,530.5048
6/27/2007,525.741
6/26/2007,521.4332
6/25/2007,533.2128
6/22/2007,533.8042
6/21/2007,533.031
6/20/2007,544.8498
6/19/2007,544.6237
6/18/2007,544.8163
6/15/2007,538.1007
6/14/2007,539.2628
6/13/2007,544.4783
6/12/2007,550.5833
6/11/2007,552.5426
6/8/2007,548.6162
6/7/2007,554.3167
6/6/2007,553.3272
6/5/2007,553.9571
6/4/2007,550.4044
6/1/2007,556.7601
5/31/2007,556.1813
5/30/2007,558.5609
5/29/2007,561.6748
5/28/2007,560.9317
5/25/2007,554.2972
5/24/2007,554.3603
5/23/2007,554.681
5/22/2007,560.5179
5/21/2007,568.2139
5/18/2007,566.9009
5/17/2007,575.7674
5/16/2007,577.9131
5/15/2007,572.382
5/14/2007,580.2939
5/11/2007,577.2992
5/10/2007,582.8832
5/9/2007,588.3363
5/8/2007,588.7621
5/7/2007,582.2561
5/4/2007,573.8797
5/3/2007,581.1618
5/2/2007,581.0651
4/30/2007,581.8262
4/26/2007,595.9442
4/25/2007,591.8765
4/24/2007,577.0319
4/23/2007,582.0795
4/20/2007,568.362
4/19/2007,565.1124
4/18/2007,569.5452
4/17/2007,578.874
4/16/2007,579.0099
4/13/2007,580.0958
4/12/2007,581.3909
4/11/2007,584.8186
4/10/2007,584.7891
4/5/2007,591.3815
4/4/2007,592.7149
4/3/2007,587.5084
4/2/2007,586.7015
3/30/2007,582.2493
3/29/2007,578.9207
3/28/2007,586.8933
3/27/2007,589.8585
3/26/2007,593.23
3/23/2007,595.0946
3/22/2007,587.9385
3/20/2007,577.234
3/19/2007,572.3463
3/16/2007,570.511
3/15/2007,569.1977
3/14/2007,565.8556
3/13/2007,574.6546
3/12/2007,578.9753
3/9/2007,574.5824
3/8/2007,572.651
3/7/2007,569.7557
3/6/2007,570.6795
3/5/2007,560.9245
3/2/2007,581.9745
3/1/2007,581.2978
2/28/2007,584.4954
2/27/2007,596.2557
2/26/2007,593.174
2/23/2007,588.2015
2/22/2007,584.6306
2/21/2007,592.369
2/20/2007,597.4851
2/19/2007,590.0765
2/16/2007,585.135
2/15/2007,588.0625
2/14/2007,588.1197
2/13/2007,585.0286
2/12/2007,590.824
2/9/2007,598.6171
2/8/2007,596.5104
2/7/2007,596.2753
2/6/2007,591.6245
2/5/2007,591.4253
2/2/2007,596.8407
2/1/2007,597.3633
1/31/2007,586.6438
1/30/2007,579.7004
1/29/2007,587.1995
1/26/2007,583.4455
1/25/2007,596.3957
1/24/2007,591.8328
1/23/2007,596.9276
1/22/2007,592.9301
1/19/2007,589.762
1/18/2007,588.5957
1/17/2007,578.4003
1/16/2007,582.2193
1/15/2007,590.2919
1/12/2007,579.5955
1/11/2007,576.7039
1/10/2007,570.0943
1/9/2007,581.3109
1/8/2007,575.0985
1/5/2007,587.13
1/4/2007,603.6755
1/3/2007,580.7584
1/2/2007,613.6713
12/29/2006,631.6576
12/28/2006,625.3839
12/27/2006,609.9531
12/22/2006,592.3328
12/21/2006,582.6427
12/20/2006,581.4907
12/19/2006,568.4396
12/18/2006,569.9554
12/15/2006,570.2408
12/14/2006,592.2457
12/13/2006,593.8451
12/12/2006,574.9288
12/11/2006,570.307
12/8/2006,572.6655
12/7/2006,574.0984
12/6/2006,568.8302
12/5/2006,569.1103
12/4/2006,565.0465
12/1/2006,564.7284
11/30/2006,565.8131
11/29/2006,566.701
11/28/2006,560.9143
11/27/2006,572
11/24/2006,558.0438
11/23/2006,568.9711
11/22/2006,567.2701
11/21/2006,545.4237
11/20/2006,555.9868
11/17/2006,540.3463
11/16/2006,545.4887
11/15/2006,536.0577
11/14/2006,539.2418
11/13/2006,529.9756
11/10/2006,531.5682
11/9/2006,527.1868
11/8/2006,532.5244
11/7/2006,544.8053
11/6/2006,542.4336
11/3/2006,536.7801
11/2/2006,534.8802
11/1/2006,517.0128
10/31/2006,506.3144
10/30/2006,511.3048
10/27/2006,503.9002
10/26/2006,505.915
10/25/2006,494.2367
10/24/2006,485.3151
10/23/2006,501.0912
10/20/2006,504.9288
10/19/2006,499.6181
10/18/2006,512.8565
10/17/2006,517.3235
10/16/2006,509.1907
10/13/2006,503.1204
10/12/2006,495.2794
10/11/2006,493.5998
10/10/2006,490.5537
10/9/2006,477.8898
10/6/2006,475.0561
10/5/2006,482.7708
10/4/2006,489.7526
10/3/2006,507.8159
10/2/2006,552.6968
9/29/2006,540.6099
9/28/2006,544.6176
9/27/2006,519.3207
9/26/2006,515.1843
9/22/2006,515.7333
9/21/2006,550.3488
9/20/2006,543.6964
9/19/2006,553.3312
9/18/2006,563.3042
9/15/2006,544.5419
9/14/2006,587.5985
9/13/2006,587.3138
9/12/2006,576.9745
9/11/2006,536.2624
9/8/2006,538.6097
9/7/2006,534.7684
9/6/2006,549.1799
9/5/2006,548.3148
9/4/2006,534.3204
9/1/2006,531.509
8/31/2006,551.3453
8/30/2006,553.7941
8/29/2006,546.4828
8/28/2006,533.5986
8/25/2006,534.7035
8/24/2006,534.43
8/23/2006,541.7128
8/22/2006,514.3523
8/21/2006,513.4127
8/18/2006,552.5105
8/17/2006,583.647
8/16/2006,576.7786
8/15/2006,576.053
8/14/2006,581.3937
8/11/2006,582.0763
8/10/2006,572.9904
8/8/2006,566.3104
8/7/2006,567.5823
8/4/2006,560.4002
8/3/2006,561.4643
8/2/2006,552.1376
8/1/2006,544.7102
7/31/2006,540.4413
7/28/2006,524.2189
7/27/2006,524.8138
7/26/2006,513.612
7/25/2006,511.9524
7/24/2006,507.0351
7/21/2006,514.2697
7/20/2006,506.5736
7/19/2006,500.9551
7/18/2006,490.2872
7/17/2006,476.337
7/14/2006,478.391
7/13/2006,476.7453
7/12/2006,483.7175
7/11/2006,483.3574
7/10/2006,488.915
7/7/2006,478.0585
7/6/2006,475.3313
7/5/2006,481.9013
7/4/2006,484.92
7/3/2006,493.6907
6/30/2006,497.2734
6/29/2006,482.5533
6/28/2006,479.4409
6/27/2006,485.5497
6/26/2006,470.9194
6/23/2006,468.2211
6/22/2006,482.0031
6/21/2006,480.6326
6/20/2006,488.0409
6/19/2006,498.4061
6/15/2006,504.1539
6/14/2006,502.3866
6/13/2006,502.3409
6/12/2006,513.2573
6/9/2006,507.9145
6/8/2006,503.8843
6/7/2006,508.3904
6/6/2006,515.1763
6/5/2006,527.8707
6/2/2006,528.9755
6/1/2006,509.9817
5/31/2006,507.5601
5/30/2006,528.0954
5/29/2006,527.7815
5/26/2006,534.5798
5/25/2006,527.4448
5/24/2006,512.4572
5/23/2006,509.5562
5/22/2006,485.3574
5/19/2006,494.2721
5/18/2006,495.6431
5/17/2006,517.1529
5/16/2006,487.0025
5/15/2006,470.0512
5/12/2006,494.5572
5/11/2006,492.6646
5/10/2006,499.3495
5/9/2006,496.3431
5/8/2006,501.2622
5/5/2006,505.9558
5/4/2006,498.5386
5/3/2006,504.4246
5/2/2006,508.4396
4/28/2006,499.5157
4/26/2006,502.6018
4/25/2006,514.2023
4/24/2006,530.256
4/21/2006,523.2489
4/20/2006,534.3591
4/19/2006,538.7086
4/18/2006,527.1155
4/13/2006,523.5573
4/12/2006,527.4604
4/11/2006,526.7347
4/10/2006,527.2576
4/7/2006,537.6843
4/6/2006,534.7576
4/5/2006,538.4604
4/4/2006,536.2398
4/3/2006,534.5589
3/31/2006,526.3026
3/30/2006,521.4555
3/29/2006,521.0234
3/28/2006,524.4109
3/27/2006,521.9521
3/24/2006,514.5672
3/23/2006,516.3742
3/22/2006,515.2789
3/20/2006,527.5466
3/17/2006,524.9634
3/16/2006,527.8353
3/15/2006,526.6742
3/14/2006,521.9377
3/13/2006,527.6009
3/10/2006,520.98
3/9/2006,522.0199
3/8/2006,524.4296
3/7/2006,521.4468
3/6/2006,527.4219
3/3/2006,539.3537
3/2/2006,536.847
2/28/2006,534.5908
2/27/2006,536.8056
2/24/2006,535.4534
2/23/2006,542.4592
2/22/2006,538.1493
2/21/2006,536.7616
2/20/2006,533.251
2/17/2006,533.0138
2/16/2006,528.7152
2/15/2006,539.4246
2/14/2006,539.1049
2/13/2006,523.24
2/10/2006,529.1862
2/9/2006,517.1309
2/8/2006,510.5067
2/7/2006,522.4403
2/6/2006,541.4218
2/3/2006,546.3593
2/2/2006,546.46
2/1/2006,559.417
1/31/2006,557.861
1/30/2006,553.0528
1/27/2006,555.085
1/26/2006,548.8926
1/25/2006,555.4875
1/24/2006,556.9238
1/23/2006,557.0697
1/20/2006,549.8215
1/19/2006,540.5453
1/18/2006,542.7471
1/17/2006,550.1318
1/16/2006,554.612
1/13/2006,529.0358
1/12/2006,539.0072
1/11/2006,540.7321
1/10/2006,555.3654
1/9/2006,555.7201
1/6/2006,554.4022
1/5/2006,555.1162
1/4/2006,570.4857
1/3/2006,541.6062
12/30/2005,537.9313
12/29/2005,539.0233
12/28/2005,536.7162
12/27/2005,518.0122
12/23/2005,516.8224
12/22/2005,522.898
12/21/2005,525.598
12/20/2005,524.7848
12/19/2005,528.3849
12/15/2005,527.7804
12/14/2005,534.8962
12/13/2005,536.6498
12/12/2005,535.1516
12/9/2005,534.3365
12/8/2005,549.7787
12/7/2005,573.0906
12/6/2005,569.4653
12/5/2005,546.1229
12/2/2005,528.904
12/1/2005,517.8356
11/30/2005,517.3485
11/29/2005,572.2033
11/28/2005,581.5634
11/25/2005,582.3139
11/24/2005,597.6227
11/23/2005,606.5061
11/22/2005,608.0382
11/21/2005,606.0094
11/18/2005,598.7388
11/17/2005,600.3735
11/16/2005,596.1563
11/15/2005,599.4119
11/14/2005,616.256
11/11/2005,605.8898
11/10/2005,607.611
11/9/2005,615.685
11/8/2005,616.1892
11/7/2005,629.2235
11/4/2005,624.1986
11/3/2005,637.6907
11/2/2005,646.155
11/1/2005,639.9737
10/31/2005,629.4574
10/28/2005,627.464
10/27/2005,611.5646
10/26/2005,619.0045
10/25/2005,610.0134
10/24/2005,615.1604
10/21/2005,645.2452
10/20/2005,668.32
10/19/2005,660.6854
10/18/2005,661.5991
10/17/2005,661.5967
10/14/2005,651.5884
10/13/2005,652.8896
10/12/2005,672.7608
10/11/2005,682.6936
10/10/2005,681.7103
10/7/2005,683.4623
10/6/2005,680.5106
10/5/2005,693.1954
10/4/2005,693.0823
10/3/2005,695.0798
9/30/2005,707.3147
9/29/2005,681.0743
9/28/2005,674.1708
9/27/2005,684.2002
9/26/2005,681.1799
9/23/2005,681.3355
9/22/2005,677.3949
9/21/2005,676.2248
9/20/2005,679.9409
9/19/2005,683.7683
9/16/2005,679.5803
9/15/2005,673.3033
9/14/2005,682.985
9/13/2005,689.7967
9/12/2005,703.8033
9/9/2005,718.8123
9/8/2005,720.0626
9/7/2005,718.518
9/6/2005,732.3554
9/5/2005,732.1954
9/2/2005,718.3148
9/1/2005,686.4108
8/31/2005,664.2812
8/30/2005,670.0512
8/29/2005,664.2807
8/26/2005,662.9241
8/25/2005,663.6711
8/24/2005,658.8743
8/23/2005,658.878
8/22/2005,653.8761
8/19/2005,647.5273
8/18/2005,657.1936
8/17/2005,669.1891
8/16/2005,676.2309
8/15/2005,681.914
8/12/2005,693.5883
8/11/2005,685.4542
8/10/2005,695.4905
8/8/2005,695.0169
8/5/2005,706.4648
8/4/2005,706.4648
8/3/2005,701.0603
8/2/2005,699.4637
8/1/2005,698.5851
7/29/2005,692.0035
7/28/2005,690.9667
7/27/2005,689.0115
7/26/2005,688.6108
7/25/2005,700.1729
7/22/2005,697.8989
7/21/2005,696.1905
7/20/2005,682.9909
7/19/2005,679.398
7/18/2005,688.9181
7/15/2005,691.4077
7/14/2005,691.6978
7/13/2005,705.9745
7/12/2005,692.57
7/11/2005,675.6048
7/8/2005,667.7665
7/7/2005,674.6081
7/6/2005,683.1394
7/5/2005,676.9828
7/4/2005,680.2006
7/1/2005,695.4274
6/30/2005,696.8569
6/29/2005,689.2081
6/28/2005,701.8906
6/27/2005,697.7418
6/24/2005,687.5732
6/23/2005,685.9762
6/22/2005,693.6442
6/21/2005,684.4279
6/20/2005,697.9636
6/17/2005,696.1746
6/15/2005,675.2376
6/14/2005,682.1508
6/13/2005,688.4533
6/10/2005,695.1739
6/9/2005,687.2787
6/8/2005,702.03
6/7/2005,701.4439
6/6/2005,694.2821
6/3/2005,689.2053
6/2/2005,692.3538
6/1/2005,687.0315
5/31/2005,699.9926
5/30/2005,705.0592
5/27/2005,700.775
5/26/2005,719.6721
5/25/2005,707.5963
5/24/2005,714.8729
5/23/2005,715.247
5/20/2005,727.384
5/19/2005,727.46
5/18/2005,721.2919
5/17/2005,732.4724
5/16/2005,743.9756
5/13/2005,745.3326
5/12/2005,755.2165
5/11/2005,757.25
5/10/2005,755.7722
5/9/2005,766.6362
5/6/2005,777.3679
5/5/2005,791.3379
5/4/2005,771.8472
5/3/2005,759.2274
4/29/2005,766.7997
4/28/2005,764.4098
4/26/2005,764.1566
4/25/2005,761.0659
4/22/2005,756.0351
4/21/2005,762.2536
4/20/2005,749.337
4/19/2005,740.2873
4/18/2005,730.6723
4/15/2005,727.4168
4/14/2005,749.6356
4/13/2005,752.1033
4/12/2005,755.5845
4/11/2005,767.3702
4/8/2005,752.5292
4/7/2005,763.3047
4/6/2005,770.2821
4/4/2005,748.2023
4/1/2005,748.7907
3/31/2005,745.1402
3/30/2005,743.1249
3/29/2005,723.1182
3/24/2005,747.9069
3/23/2005,743.747
3/22/2005,768.5105
3/18/2005,773.8445
3/17/2005,770.572
3/16/2005,772.2607
3/15/2005,776.4797
3/14/2005,801.1441
3/11/2005,805.5453
3/10/2005,820.2309
3/9/2005,819.3316
3/8/2005,804.615
3/7/2005,805.9164
3/4/2005,786.5182
3/3/2005,791.1842
3/2/2005,806.2815
3/1/2005,813.9195
2/28/2005,812.1567
2/25/2005,805.0299
2/24/2005,806.9661
2/23/2005,811.5393
2/22/2005,811.8097
2/21/2005,789.3412
2/18/2005,795.9114
2/17/2005,793.3191
2/16/2005,789.7033
2/15/2005,780.8589
2/14/2005,780.2509
2/11/2005,772.5546
2/10/2005,755.9922
2/9/2005,751.789
2/8/2005,754.9009
2/7/2005,759.8791
2/4/2005,766.0664
2/3/2005,784.7472
2/2/2005,789.6704
2/1/2005,780.1488
1/31/2005,785.558
1/28/2005,792.6005
1/27/2005,796.7602
1/26/2005,794.4914
1/25/2005,795.9233
1/24/2005,793.58
1/21/2005,781.5118
1/20/2005,778.8184
1/19/2005,785.7322
1/18/2005,781.564
1/17/2005,792.2638
1/14/2005,790.1127
1/13/2005,800.9462
1/12/2005,802.5026
1/11/2005,802.2049
1/10/2005,779.9337
1/7/2005,774.7357
1/6/2005,783.2578
1/5/2005,807.3985
1/4/2005,828.4009
1/3/2005,833.6766
12/31/2004,833.9892
12/30/2004,827.7203
12/29/2004,837.0686
12/28/2004,816.5856
12/24/2004,814.3449
12/23/2004,817.0958
12/22/2004,821.0556
12/21/2004,797.6232
12/20/2004,794.5854
12/17/2004,788.823
12/15/2004,811.2636
12/14/2004,800.1874
12/13/2004,790.7105
12/10/2004,763.0625
12/9/2004,764.5009
12/8/2004,769.7154
12/7/2004,798.0801
12/6/2004,804.778
12/3/2004,800.6774
12/2/2004,821.0456
12/1/2004,813.8439
11/30/2004,817.1559
11/29/2004,808.638
11/26/2004,805.4227
11/25/2004,801.358
11/24/2004,800.6216
11/23/2004,792.8057
11/22/2004,790.0327
11/19/2004,792.3175
11/18/2004,805.3651
11/17/2004,801.0803
11/16/2004,791.3034
11/15/2004,793.6687
11/12/2004,779.7678
11/11/2004,777.4997
11/10/2004,775.2472
11/9/2004,773.607
11/8/2004,787.5233
11/5/2004,782.2262
11/4/2004,790.6105
11/3/2004,780.1181
11/2/2004,784.4164
11/1/2004,783.3917
10/29/2004,783.6962
10/28/2004,773.1109
10/27/2004,777.8879
10/26/2004,787.0248
10/25/2004,792.4313
10/22/2004,787.6362
10/21/2004,774.0764
10/20/2004,776.9468
10/19/2004,768.934
10/18/2004,766.3178
10/15/2004,756.3384
10/14/2004,745.2582
10/13/2004,742.6877
10/12/2004,745.66
10/11/2004,743.5438
10/8/2004,740.233
10/7/2004,749.4217
10/6/2004,751.0749
10/5/2004,755.9589
10/4/2004,757.5562
10/1/2004,758.8635
9/30/2004,748.4645
9/29/2004,759.4039
9/28/2004,748.5989
9/27/2004,751.0334
9/23/2004,742.4047
9/22/2004,751.7798
9/21/2004,744.4128
9/20/2004,745.4177
9/17/2004,734.0458
9/16/2004,732.4886
9/15/2004,736.0474
9/14/2004,739.0395
9/13/2004,729.9734
9/10/2004,718.8936
9/9/2004,722.2769
9/8/2004,721.5823
9/7/2004,722.2726
9/6/2004,722.6335
9/3/2004,730.1484
9/2/2004,718.769
9/1/2004,722.9945
8/31/2004,713.3371
8/30/2004,710.9879
8/27/2004,718.8142
8/26/2004,716.3318
8/25/2004,712.9042
8/24/2004,712.2888
8/23/2004,722.4749
8/20/2004,724.3431
8/19/2004,730.351
8/18/2004,734.6521
8/17/2004,723.7448
8/16/2004,730.198
8/13/2004,733.1263
8/12/2004,775.2605
8/11/2004,769.1942
8/10/2004,783.5375
8/6/2004,759.2357
8/5/2004,763.7439
8/4/2004,762.0929
8/3/2004,752.3442
8/2/2004,764.027
7/30/2004,765.2896
7/29/2004,764.6356
7/28/2004,758.5233
7/27/2004,763.822
7/26/2004,770.4909
7/23/2004,769.6325
7/22/2004,783.2742
7/21/2004,800.4067
7/20/2004,803.5752
7/19/2004,805.0265
7/16/2004,789.2904
7/15/2004,784.3065
7/14/2004,787.892
7/13/2004,792.3344
7/12/2004,790.1068
7/9/2004,786.213
7/8/2004,787.4564
7/7/2004,772.4246
7/6/2004,775.7154
7/5/2004,779.0194
7/2/2004,772.7761
7/1/2004,779.9663
6/30/2004,766.238
6/29/2004,774.4974
6/28/2004,763.6446
6/25/2004,765.6734
6/24/2004,769.7993
6/23/2004,767.8874
6/22/2004,766.376
