542,655.4580688,721.0795288,483.5704956,733.142395,64.54193115,-58.20819092,31.80576515,19.52488518,105.2627869
543,554.824585,720.7602539,479.2863464,704.9204102,165.175415,-57.88891602,31.80576515,19.52488518,105.2627869
544,873.9837646,652.777771,481.89505,699.3548584,-153.9837646,10.09356689,0,12.80529594,67.66107178
545,592.1052856,680.555542,468.7526245,866.5100098,127.8947144,-17.6842041,0,12.80529594,67.66107178
546,650.5847778,662.3781738,482.8207703,798.6199341,69.41522217,0.493164063,2.407669544,12.49698639,67.66107178
547,703.9473877,716.3916016,511.1656189,775.7563477,16.0526123,-53.52026367,15.91868877,10.76686096,67.66107178
548,743.4210815,745.6140137,545.6899414,773.9539185,-23.42108154,-82.74267578,34.29273224,8.414010048,67.66107178
549,822.3684082,745.6140137,563.0099487,837.2050171,-102.3684082,-82.74267578,45.61870575,6.963685989,67.66107178
550,890.3508911,834.4298096,565.5576782,942.7043457,-170.3508911,-171.5584717,49.02083588,6.528033257,67.66107178
551,885.9649048,929.5321655,593.7467041,897.0332031,-165.9649048,-266.6608276,50.47011185,6.342449188,67.66107178
552,921.0526123,866.2280884,604.9075317,883.366394,-201.0526123,-15.46911621,50.9603653,6.279670238,67.66107178
553,980.2631836,872.3197021,535.9714355,609.9702759,-260.2631836,-195.7960815,51.92044449,6.156729698,67.66107178
554,856.7251587,877.1929932,596.6746216,1218.549316,-136.7251587,-186.4122925,51.92044449,6.156729698,67.66107178
555,526.3157959,804.0935669,582.6977539,469.293335,193.6842041,-109.7874146,51.92044449,6.156729698,67.66107178
556,407.8947449,473.6842041,673.1477661,384.8508911,352.1052551,196.3157959,0,37.52187729,114.5695038
557,394.7368469,565.7894897,748.2713013,395.6851501,365.2631531,234.2105103,0,37.52187729,114.5695038
558,419.0058594,491.2280579,798.4730835,426.3467712,340.9941406,-331.2280579,0.264550775,37.42261505,114.5695038
559,407.8947449,525.7310181,847.0804443,466.4957275,352.1052551,-365.7310181,9.200147629,34.06980896,114.5695038
560,447.3684082,508.7719421,836.8735352,502.0296021,312.6315918,-348.7719421,37.82663727,23.32861137,114.5695038
561,490.1315918,552.6315918,735.9641724,457.2642212,269.8684082,-242.4682007,79.0141449,7.874285698,114.5695038
562,500,565.7894897,892.0825195,632.5712891,260,-176.7986755,79.0141449,7.874285698,114.5695038
563,526.3157959,748.5380249,924.5919189,707.2272339,233.6842041,-238.5380249,82.54499054,6.549447536,114.5695038
564,526.3157959,739.1837769,914.7200928,686.1154175,233.6842041,152.3537598,85.6674118,5.377857208,114.5695038
565,561.4035034,720.4690552,1059.983154,690.1387329,198.5964966,225.7884521,85.6674118,5.377857208,114.5695038
566,568.8207397,667.4472046,1279.757813,626.9440918,191.1792603,277.8861084,85.6674118,5.377857208,114.5695038
567,471.4912415,611.111084,1118.205566,540.4130249,288.5087585,348.888916,85.6674118,5.377857208,114.5695038
568,415.4063416,627.1929932,1092.996338,492.3633423,344.5936584,332.8070068,0,42.97927856,157.9161377
569,434.8154907,578.9473877,1077.006714,466.9776001,325.1845093,381.0526123,0,42.97927856,157.9161377
570,550.4342651,622.8070068,1061.418213,464.6039429,209.5657349,337.1929932,3.462366343,41.49117661,157.9161377
571,557.0175171,738.8492432,1165.464722,513.7525635,202.9824829,221.1507568,24.87560844,32.28792191,157.9161377
572,593.4664307,756.3373413,1194.610107,564.2214355,166.5335693,203.6626587,59.0932312,17.58143234,157.9161377
573,558.1871338,763.1578979,1179.893188,577.755127,201.8128662,116.8421021,74.29275513,11.04878616,157.9161377
574,555.555542,631.5789185,1211.175293,644.2944946,204.444458,168.4210815,74.29275513,11.04878616,157.9161377
575,600.8267822,631.5789185,1121.99646,680.0876465,159.1732178,132.3999023,74.29275513,11.04878616,157.9161377
576,689.6551514,631.5789185,1122.277344,704.0423584,70.34484863,168.4210815,74.29275513,11.04878616,157.9161377
577,947.8977661,847.4576416,995.1682129,779.6834717,-187.8977661,-47.4576416,74.29275513,11.04878616,157.9161377
578,879.4075317,925.8200684,991.4174805,837.4481201,-119.4075317,-125.8200684,74.29275513,11.04878616,157.9161377
579,578.9473877,635.5932007,967.5631104,730.6153564,181.0526123,164.4067993,74.29275513,11.04878616,157.9161377
580,671.539978,692.9731445,920.0610352,677.7520752,228.460022,107.0268555,0,41.0233078,109.4027786
581,771.9298096,844.8774414,951.1176758,1051.820313,128.0701904,-44.87744141,0,41.0233078,109.4027786
582,842.1052856,842.3247681,1006.487122,1319.535034,57.89471436,-42.32476807,0.103537589,40.98083496,109.4027786
583,877.1929932,847.4576416,956.3600464,1462.303223,22.80700684,-47.4576416,2.73826766,39.89997864,109.4027786
584,940.3508911,1032.838989,939.5724487,1341.079224,159.6491089,-232.8389893,7.542708397,37.929039,109.4027786
585,978.0701904,1059.322021,754.883606,1537.136719,121.9298096,-259.3220215,10.83269405,36.57938004,109.4027786
586,1246.820557,1588.983032,731.456543,1556.885986,-146.8205566,-328.9830322,13.54422951,35.46701813,109.4027786
587,1146.92981,1377.118652,820.8546753,1988.403931,-46.92980957,-117.1186523,14.15160561,35.21785355,109.4027786
